,Tweet,target,tokenized_tweet,cleaned_tweet
4129,"""RT @alkhaleejelarab: المخطط ""الأمريكي البريطاني"" لابتزاز #السعودية عبر #اليمن https://t.co/KD6jLBiVgtالرابط البديل https://t.co/DApsi…""",-1,المخطط الأمريكي البريطاني لابتزاز السعودية عبر اليمن البديل,"['المخطط', 'الأمريكي', 'البريطاني', 'لابتزاز', 'السعودية', 'عبر', 'اليمن', 'البديل']"
4130,"""@AElnagara0h عايزة رامي عياش 😍😍😍""",1,عايزة رامي عياش,"['عايزة', 'رامي', 'عياش']"
4131,#رايف_العتيبي لفاني ياسعد حزة عصير خلق الله قلبي سطابه بحياتي ياسعد عرقل السير اصبحت كني ميت عذابه #عبدالمجيد العنزي,1,رايف العتيبي لفاني ياسعد حزة عصير خلق الله قلبي سطابه بحياتي ياسعد عرقل السير اصبحت كني ميت عذابه عبدالمجيد العنزي,"['رايف', 'العتيبي', 'لفاني', 'ياسعد', 'حزة', 'عصير', 'خلق', 'الله', 'قلبي', 'سطابه', 'بحياتي', 'ياسعد', 'عرقل', 'السير', 'اصبحت', 'كني', 'ميت', 'عذابه', 'عبدالمجيد', 'العنزي']"
4132,"""وفاة فيدل كاسترو.. الحداد يعم كوبا ونقل رماد الزعيم مهد الثورة #كاسترو #الحداد #الزعيم #الثورة… https://t.co/BbHAouikhPPX""",1,وفاة فيدل كاسترو الحداد يعم كوبا ونقل رماد الزعيم مهد الثورة كاسترو الحداد الزعيم الثورة,"['وفاة', 'فيدل', 'كاسترو', 'الحداد', 'يعم', 'كوبا', 'ونقل', 'رماد', 'الزعيم', 'مهد', 'الثورة', 'كاسترو', 'الحداد', 'الزعيم', 'الثورة']"
4133,"""@DROS_ASEER 📚شرح أصول السُنّة للإمام أحمد✒الشيخ سلطان العرابي📍جامع الراجحي بأبها🕗عصر الجمعة ١٨-٢-١٤٣٨🕗وبعد الم… https://t.co/DqFHkhsqQq""",1,شرح أصول الس للإمام أحمد الشيخ سلطان العرابي جامع الراجحي بأبها عصر الجمعة ١٨ ١٤٣٨ وبعد الم,"['شرح', 'أصول', 'الس', 'للإمام', 'أحمد', 'الشيخ', 'سلطان', 'العرابي', 'جامع', 'الراجحي', 'بأبها', 'عصر', 'الجمعة', '١٨', '١٤٣٨', 'وبعد', 'الم']"
4134,"""RT @youmh: #اليوم_السابع: المدرسة الأمريكية بالمعادى تزور انتصار أكتوبر لصالح إسرائيلhttps://t.co/iWQDIxfNdv https://t.co/e0exJgjEyj""",-1,اليوم السابع المدرسة الأمريكية بالمعادى تزور انتصار أكتوبر لصالح إسرائيل,"['اليوم', 'السابع', 'المدرسة', 'الأمريكية', 'بالمعادى', 'تزور', 'انتصار', 'أكتوبر', 'لصالح', 'إسرائيل']"
4135,"""#اليمن دعس بالجملة مرتزقة #الرياض بكافة الجبهات وخاصة بتعز والجوف ومئات الجثث داخل مستشفى الثورة بتعز https://t.co/ruZ0wx1EWO""",-1,اليمن دعس بالجملة مرتزقة الرياض بكافة الجبهات وخاصة بتعز والجوف ومئات الجثث داخل مستشفى الثورة بتعز,"['اليمن', 'دعس', 'بالجملة', 'مرتزقة', 'الرياض', 'بكافة', 'الجبهات', 'وخاصة', 'بتعز', 'والجوف', 'ومئات', 'الجثث', 'داخل', 'مستشفى', 'الثورة', 'بتعز']"
4136,جيش السيسي يهدم بيوتنا؛ لإقامة منطقة عازلة سيناء وغزة أقنية التصهين؟ ورواري العربية يلطم، منتهاه,-1,جيش السيسي يهدم بيوتنا لإقامة منطقة عازلة سيناء وغزة أقنية التصهين ورواري العربية يلطم منتهاه,"['جيش', 'السيسي', 'يهدم', 'بيوتنا', 'لإقامة', 'منطقة', 'عازلة', 'سيناء', 'وغزة', 'أقنية', 'التصهين', 'ورواري', 'العربية', 'يلطم', 'منتهاه']"
4137,"""RT @Thamer_photo: تغطيتي المصورة لمباراة #السعودية #استراليا .. https://t.co/kqZYqCghvw0ما نستغني دعمكم 😘😘 https://t.co/eWghzEOgheaa""",1,تغطيتي المصورة لمباراة السعودية استراليا نستغني دعمكم,"['تغطيتي', 'المصورة', 'لمباراة', 'السعودية', 'استراليا', 'نستغني', 'دعمكم']"
4138,"""دونالد ترامب اكتر الناس الغبية والمجهزة اللي التاريخ 😂😂😂😂""",-1,دونالد ترامب اكتر الناس الغبية والمجهزة اللي التاريخ,"['دونالد', 'ترامب', 'اكتر', 'الناس', 'الغبية', 'والمجهزة', 'اللي', 'التاريخ']"
4139,"""ميركل : بشار الأسد المسؤول الأول إطلاق النار سوريا https://t.co/tkhnP1hoouiA https://t.co/ghEx0CqghnqZ""",-1,ميركل بشار الأسد المسؤول الأول إطلاق النار سوريا,"['ميركل', 'بشار', 'الأسد', 'المسؤول', 'الأول', 'إطلاق', 'النار', 'سوريا']"
4140,"""معوض: ستبقى ذكرى #جبران_تويني حية ضميرhttps://t.co/uGNZkJ6MtW#مين_قتل_جبران""",1,معوض ستبقى ذكرى جبران تويني حية ضمير,"['معوض', 'ستبقى', 'ذكرى', 'جبران', 'تويني', 'حية', 'ضمير']"
4141,"""مشاهد لعمليات إغاثة المدنيين نزحوا الأحياء الشرقية لمدينة #حلب مناطق سيطرة #الجيش_السوري #نقارين.https://t.co/aiFvnmQEvw""",1,مشاهد لعمليات إغاثة المدنيين نزحوا الأحياء الشرقية لمدينة حلب مناطق سيطرة الجيش السوري نقارين,"['مشاهد', 'لعمليات', 'إغاثة', 'المدنيين', 'نزحوا', 'الأحياء', 'الشرقية', 'لمدينة', 'حلب', 'مناطق', 'سيطرة', 'الجيش', 'السوري', 'نقارين']"
4142,الحمد لله ربايغفر الذنبويقبل التوب حليمستيرغفوررحيمجبارعليمحكيم تعرف الله بأسمائه وصفاته #أح…,1,الحمد لله ربايغفر الذنبويقبل التوب حليمستيرغفوررحيمجبارعليمحكيم تعرف الله بأسمائه وصفاته أح,"['الحمد', 'لله', 'ربايغفر', 'الذنبويقبل', 'التوب', 'حليمستيرغفوررحيمجبارعليمحكيم', 'تعرف', 'الله', 'بأسمائه', 'وصفاته', 'أح']"
4143,"""#نافذة_مصر ""البنك المركزي المصري"" يوقع اتفاقية تبادل عملات بقيمة 1oui يوان #الصين#مصرالتفاصيل:... https://t.co/aGR1sqXTRoui""",1,نافذة مصر البنك المركزي المصري يوقع اتفاقية تبادل عملات بقيمة يوان الصين مصرالتفاصيل,"['نافذة', 'مصر', 'البنك', 'المركزي', 'المصري', 'يوقع', 'اتفاقية', 'تبادل', 'عملات', 'بقيمة', 'يوان', 'الصين', 'مصرالتفاصيل']"
4144,حازم الببلاوي هراب ومتراجع يستطيع تحمل المسئوليات وحكومته فاشلة #السادة_المحترمون …,-1,حازم الببلاوي هراب ومتراجع يستطيع تحمل المسئوليات وحكومته فاشلة السادة المحترمون,"['حازم', 'الببلاوي', 'هراب', 'ومتراجع', 'يستطيع', 'تحمل', 'المسئوليات', 'وحكومته', 'فاشلة', 'السادة', 'المحترمون']"
4145,"""@mobh_a @AHMEDGARNETT بالعكس، يجب التوقف إعطاء هؤولاء يستحقونه البلد داخلة تقشف""",-1,بالعكس يجب التوقف إعطاء هؤولاء يستحقونه البلد داخلة تقشف,"['بالعكس', 'يجب', 'التوقف', 'إعطاء', 'هؤولاء', 'يستحقونه', 'البلد', 'داخلة', 'تقشف']"
4146,"""قوات #الاحتلال تقتحم، بلدة العيزرية شرق #القدس المحتلة قليل. https://t.co/xKBMEUVFI6""",-1,قوات الاحتلال تقتحم بلدة العيزرية شرق القدس المحتلة قليل,"['قوات', 'الاحتلال', 'تقتحم', 'بلدة', 'العيزرية', 'شرق', 'القدس', 'المحتلة', 'قليل']"
4147,"""تابعوا الفنانة #ميريام_فارس #حفلات_في_دبي_مول الليلة بالقرب الواجهه المائية لنافورة دبي… https://t.co/jnFVweMTZd""",1,تابعوا الفنانة ميريام فارس حفلات في دبي مول الليلة بالقرب الواجهه المائية لنافورة دبي,"['تابعوا', 'الفنانة', 'ميريام', 'فارس', 'حفلات', 'في', 'دبي', 'مول', 'الليلة', 'بالقرب', 'الواجهه', 'المائية', 'لنافورة', 'دبي']"
4148,"""في حالة رجوع #احمد_شفيق فعلا ودا مستبعد سيحدث انقسام صفوف المعرصين وعودة قويه لرجالة مبارك. #احمد_شفيق""",-1,في حالة رجوع احمد شفيق فعلا ودا مستبعد سيحدث انقسام صفوف المعرصين وعودة قويه لرجالة مبارك احمد شفيق,"['في', 'حالة', 'رجوع', 'احمد', 'شفيق', 'فعلا', 'ودا', 'مستبعد', 'سيحدث', 'انقسام', 'صفوف', 'المعرصين', 'وعودة', 'قويه', 'لرجالة', 'مبارك', 'احمد', 'شفيق']"
4149,"""البرلمان العربي يطالب المجتمع الدولي برفض تصريحات #إيران العدوانيةhttps://t.co/DhGs0veIBP#اطلقوا_سراح_المعتقلين_في_اليمن#الغد_المشرق""",1,البرلمان العربي يطالب المجتمع الدولي برفض تصريحات إيران العدوانية,"['البرلمان', 'العربي', 'يطالب', 'المجتمع', 'الدولي', 'برفض', 'تصريحات', 'إيران', 'العدوانية']"
4150,"""من ليلة الاربعاء الخميس ستتاثر اجزاء بلاد الشام فلسطين خاصة لبنان غرب سوريا الاردن بتقلبات جوية باذن الله امطار وثلوج""",1,من ليلة الاربعاء الخميس ستتاثر اجزاء بلاد الشام فلسطين خاصة لبنان غرب سوريا الاردن بتقلبات جوية باذن الله امطار وثلوج,"['من', 'ليلة', 'الاربعاء', 'الخميس', 'ستتاثر', 'اجزاء', 'بلاد', 'الشام', 'فلسطين', 'خاصة', 'لبنان', 'غرب', 'سوريا', 'الاردن', 'بتقلبات', 'جوية', 'باذن', 'الله', 'امطار', 'وثلوج']"
4151,"""انت وين تگدر للعراق اردوغان! ابو السكايبي ياهو الجاي ويريد يحتل العراق شكوو شعدنه😏 https://t.co/DxuDaKpNNj""",-1,انت وين تگدر للعراق اردوغان ابو السكايبي ياهو الجاي ويريد يحتل العراق شكوو شعدنه,"['انت', 'وين', 'تگدر', 'للعراق', 'اردوغان', 'ابو', 'السكايبي', 'ياهو', 'الجاي', 'ويريد', 'يحتل', 'العراق', 'شكوو', 'شعدنه']"
4152,"""قتلوه القسمقتلوه لانه دعى للعيش المشتركقتلوه لانه يريد وحدة الوطن والمواطنينقتلوه لانه الاقوى… https://t.co/khwBaq1ghGsm""",1,قتلوه القسمقتلوه لانه دعى للعيش المشتركقتلوه لانه يريد وحدة الوطن والمواطنينقتلوه لانه الاقوى,"['قتلوه', 'القسمقتلوه', 'لانه', 'دعى', 'للعيش', 'المشتركقتلوه', 'لانه', 'يريد', 'وحدة', 'الوطن', 'والمواطنينقتلوه', 'لانه', 'الاقوى']"
4153,البرادعي يستقوى بامريكا مرةاخرى يرسل عصام العريان واشنطن شئ مقرف,-1,البرادعي يستقوى بامريكا مرةاخرى يرسل عصام العريان واشنطن شئ مقرف,"['البرادعي', 'يستقوى', 'بامريكا', 'مرةاخرى', 'يرسل', 'عصام', 'العريان', 'واشنطن', 'شئ', 'مقرف']"
4154,"""ريجيني جديد؟ https://t.co/HaGWSghBrouiM""",-1,ريجيني جديد,"['ريجيني', 'جديد']"
4155,مش مضطر تتجوز بالطريقة البضان دي بني ادم سواء كنت اجتماعي انطوائي صدقني دي اسوأ طريقة ممكن تتجوز بيها #جواز_…,-1,مش مضطر تتجوز بالطريقة البضان دي بني ادم سواء كنت اجتماعي انطوائي صدقني دي اسوأ طريقة ممكن تتجوز بيها جواز,"['مش', 'مضطر', 'تتجوز', 'بالطريقة', 'البضان', 'دي', 'بني', 'ادم', 'سواء', 'كنت', 'اجتماعي', 'انطوائي', 'صدقني', 'دي', 'اسوأ', 'طريقة', 'ممكن', 'تتجوز', 'بيها', 'جواز']"
4156,تغلق قناة الفراعين لانها الاكثر كذبا فجورا ولكن لانها الاقل احترافية الكذب والفجور,-1,تغلق قناة الفراعين لانها الاكثر كذبا فجورا ولكن لانها الاقل احترافية الكذب والفجور,"['تغلق', 'قناة', 'الفراعين', 'لانها', 'الاكثر', 'كذبا', 'فجورا', 'ولكن', 'لانها', 'الاقل', 'احترافية', 'الكذب', 'والفجور']"
